71;84;54;13;15
43;17;24;42;31
52;63;98;3;16
33;15;55;14;36
52;43;85;14;18
40;79;53;17;3
24;84;94;9;30
16;78;28;34;48
1;44;37;36;34
38;77;38;4;36
58;93;70;28;5
57;39;21;15;7
89;16;24;48;13
90;18;80;43;12
49;32;27;7;37
87;59;82;12;40
89;85;5;27;7
88;53;68;38;30
49;53;2;40;46
6;14;47;5;10
34;28;26;50;27
54;40;28;50;20
66;61;96;19;22
4;53;92;46;29
60;55;59;25;28
1;37;51;39;14
18;22;15;39;39
57;11;43;15;48
86;86;45;31;45
27;3;10;4;50
20;66;83;45;36
20;59;74;6;1
31;28;56;44;21
90;78;34;44;2
79;48;49;49;39
94;83;48;29;47
77;100;74;40;5
10;71;77;4;49
77;87;93;30;36
81;6;45;44;23
5;96;79;43;7
7;91;47;46;50
4;67;37;26;50
8;73;18;16;40
18;88;60;45;18
19;95;13;8;8
81;7;10;2;28
68;29;73;42;42
29;89;42;45;41
89;14;13;37;30
91;94;16;12;2
84;8;85;22;18
91;91;65;2;44
13;74;8;18;36
66;39;52;8;2
79;22;46;30;32
52;34;72;49;47
79;48;38;27;23
74;54;86;43;38
44;22;82;22;37
92;20;99;50;16
69;61;87;7;35
99;17;29;19;15
31;66;69;19;47
98;54;62;20;32
27;55;65;28;26
16;7;80;17;28
68;92;88;10;31
53;92;75;48;47
99;96;97;16;2
87;72;50;3;31
12;48;79;50;31
84;98;15;30;3
4;82;36;50;36
27;5;84;4;27
65;21;34;28;3
17;77;95;44;5
9;31;24;30;26
33;94;17;23;31
19;98;71;27;39
58;43;10;47;33
7;33;30;23;36
60;31;63;15;37
27;10;75;28;19
50;67;60;42;35
14;87;100;32;6
83;23;92;47;36
13;58;48;23;44
37;37;53;1;14
1;45;86;13;19
52;94;36;24;1
15;37;13;3;4
33;82;4;50;37
44;97;68;28;48
86;72;32;2;16
86;87;49;30;8
72;5;24;13;7
12;100;4;25;24
44;31;20;31;24
74;78;98;15;25
28;68;8;10;13
12;1;72;16;9
20;97;2;13;13
88;68;83;40;40
31;26;11;23;12
46;22;56;36;8
45;98;99;33;18
32;9;20;44;8
52;73;85;27;10
78;43;45;15;3
73;36;65;2;6
6;97;7;33;14
55;47;43;48;37
74;27;76;37;21
42;10;21;22;31
10;67;25;3;29
51;13;94;21;39
24;31;95;23;36
95;14;43;1;29
53;73;53;42;9
7;36;37;32;2
57;38;30;1;4
39;2;34;39;38
5;19;83;9;43
57;76;16;25;35
67;51;4;41;18
36;92;14;35;21
37;30;83;29;24
85;98;2;39;25
25;28;28;3;18
99;91;53;40;32
53;30;10;21;2
12;12;46;15;46
29;21;10;30;47
75;78;88;9;17
62;55;17;24;38
3;13;94;16;28
29;60;79;2;24
73;77;67;5;20
87;75;41;50;17
56;51;60;11;28
31;75;83;9;47
16;8;16;25;15
54;6;1;24;10
55;64;58;50;27
12;32;1;34;29
55;34;35;20;36
96;80;78;31;18
81;20;20;24;38
23;37;91;21;11
23;13;97;47;8
28;85;4;23;9
42;45;100;45;27
49;63;29;30;4
95;39;80;24;47
77;60;5;2;46
55;48;22;44;7
28;79;19;50;16
87;32;62;22;20
24;65;37;21;7
10;61;52;5;36
28;11;6;1;36
88;84;70;44;29
81;34;90;45;42
31;17;66;12;13
91;19;61;20;1
83;7;43;46;30
89;38;13;45;45
5;1;73;48;24
90;92;45;13;12
64;20;58;11;7
11;8;43;2;27
55;73;86;5;11
10;98;80;37;33
87;38;53;18;10
61;11;45;35;10
7;53;19;23;49
52;20;27;39;12
24;57;89;46;28
87;31;11;45;21
81;47;74;45;36
12;87;64;5;33
66;24;36;16;27
1;74;100;30;47
67;36;38;9;32
63;63;39;50;48
84;92;18;9;14
17;96;58;41;29
22;47;85;35;2
79;69;89;44;50
64;74;4;28;19
19;96;29;9;41
38;78;83;7;39
27;9;15;32;48
63;11;74;27;27
69;100;17;36;17
95;95;18;19;39
3;25;75;46;2
51;19;92;28;29
16;40;92;20;24
78;17;14;1;28
24;65;45;5;39
21;71;64;7;46
78;86;47;2;19
48;37;84;10;15
93;8;32;33;47
47;33;51;26;16
30;29;5;10;42
52;30;16;24;10
30;88;54;39;1
80;83;89;3;22
36;8;91;41;34
56;62;51;7;30
75;98;29;9;21
3;95;80;12;21
26;82;9;31;28
94;34;53;29;2
25;70;75;23;10
53;82;41;46;26
72;56;45;37;13
70;70;35;4;23
20;17;14;17;5
93;84;66;1;2
21;93;98;10;30
21;14;44;35;38
100;45;89;16;43
98;12;34;25;28
28;71;23;42;6
12;32;84;26;34
24;33;60;8;8
37;60;65;29;29
33;27;43;17;9
25;100;8;42;12
25;64;12;27;26
20;52;63;12;44
25;92;20;18;46
65;55;6;34;10
84;36;32;27;6
22;14;49;32;14
8;53;33;8;18
83;74;64;20;21
100;7;4;7;37
45;90;61;33;16
46;51;14;1;32
94;3;68;34;41
24;18;47;17;14
92;37;59;10;8
93;5;1;50;41
3;39;90;34;40
63;50;98;23;27
100;25;38;31;10
35;74;74;32;44
48;78;57;7;13
20;60;2;2;17
44;85;11;9;9
18;96;15;2;22
77;49;65;16;50
72;73;28;30;32
19;29;18;4;11
54;84;99;39;32
52;80;42;35;23
73;92;100;10;29
28;29;14;19;11
17;53;63;17;30
11;69;39;34;16
70;67;18;9;16
57;22;83;9;43
76;46;51;11;35
14;66;55;48;13
10;60;36;5;30
38;60;22;19;3
74;12;87;48;19
3;72;97;32;44
79;10;70;42;30
31;78;86;40;40
91;81;29;3;14
44;49;68;5;33
54;20;73;26;9
10;59;56;1;30
75;15;77;13;18
35;49;39;22;42
53;96;7;42;34
68;66;81;36;11
63;62;1;19;9
63;25;61;27;42
61;85;57;33;41
72;9;1;24;5
90;80;37;11;3
52;84;4;49;35
15;55;64;36;29
19;78;33;27;1
24;71;62;34;40
27;47;65;26;6
62;11;20;22;47
67;58;33;45;11
63;89;13;40;31
41;44;39;49;45
58;73;9;39;29
30;17;35;3;22
49;82;65;10;18
18;50;27;16;12
76;37;2;11;47
12;30;59;50;6
42;32;98;40;43
93;16;81;4;46
60;14;4;12;11
72;31;52;7;13
92;85;76;17;22
57;33;27;39;24
42;28;95;26;11
97;42;42;46;12
22;35;1;18;22
36;58;32;45;48
84;38;46;37;2
7;26;50;13;6
34;71;88;43;40
84;67;59;42;40
7;26;8;43;13
66;10;21;10;36
100;82;32;29;31
11;6;60;50;41
88;73;42;24;39
16;70;58;8;6
57;31;9;3;10
47;60;28;2;33
83;18;85;14;18
1;55;29;27;10
69;20;93;1;50
58;76;83;7;49
45;96;9;12;41
9;20;28;23;35
61;33;23;38;43
30;96;14;47;50
96;18;9;36;14
5;89;91;12;13
53;36;30;32;17
60;53;1;8;31
26;20;30;27;50
26;80;8;2;32
97;99;64;50;35
47;21;13;46;33
35;61;93;44;22
74;89;90;4;25
81;95;98;14;3
2;22;56;14;9
49;52;34;9;5
30;88;26;4;21
12;56;66;11;46
64;19;6;45;49
21;61;45;47;32
55;96;2;34;3
9;22;76;44;18
49;69;16;31;11
64;50;88;9;44
92;93;87;28;22
18;55;77;43;41
62;65;62;42;18
97;2;99;19;6
90;7;10;8;17
38;93;36;27;15
57;18;3;12;40
27;33;37;32;21
15;44;43;8;16
88;90;7;37;29
26;80;19;41;49
1;18;49;11;49
100;72;16;21;26
96;23;76;1;34
36;4;4;4;26
30;23;37;26;4
52;100;74;49;3
50;16;31;20;33
97;82;87;2;22
10;47;57;1;45
11;97;29;9;37
56;66;10;7;42
21;43;17;50;14
62;66;11;2;14
26;42;66;31;33
7;40;41;33;24
73;64;90;36;29
99;97;48;36;39
43;41;95;14;20
57;92;55;44;21
55;63;69;3;10
22;66;6;46;34
75;12;60;13;22
24;20;26;29;36
58;89;71;33;37
86;57;88;46;31
48;84;22;16;41
17;59;4;38;23
94;3;32;44;21
40;40;28;46;44
90;62;75;32;1
5;91;32;17;49
1;88;36;20;7
48;31;42;44;49
51;42;54;10;19
98;41;70;47;19
48;80;20;7;3
78;85;80;48;22
55;63;37;3;4
94;27;32;47;17
52;28;67;31;10
6;87;34;26;1
15;37;51;25;34
42;84;29;21;8
17;97;11;4;50
96;45;29;25;37
98;4;96;22;42
9;98;96;50;10
84;87;64;42;3
72;19;29;27;41
100;6;50;46;24
62;58;56;46;28
65;11;34;35;43
83;62;93;30;33
7;46;66;43;42
74;2;42;5;44
79;29;29;45;5
75;22;51;44;45
27;42;26;1;50
12;94;19;31;2
75;79;71;5;17
55;30;20;41;28
79;47;22;21;42
93;48;82;6;10
18;70;93;17;18
53;100;7;38;6
49;45;28;33;38
31;60;84;35;17
9;11;65;45;6
46;76;41;15;14
58;46;47;37;32
96;70;91;26;38
42;26;24;34;25
68;52;52;43;24
23;59;78;13;36
13;11;19;6;34
47;11;40;12;11
94;91;33;24;42
90;69;84;34;28
73;28;54;10;35
26;27;58;16;5
58;29;78;43;27
57;47;50;6;33
26;29;60;35;20
83;90;2;48;2
94;12;93;49;2
95;92;9;25;32
9;41;43;7;40
92;34;70;22;18
62;70;83;16;27
32;62;69;17;31
9;94;16;19;7
3;98;16;28;35
68;47;89;39;7
47;43;59;43;40
58;47;48;44;15
4;67;65;47;49
95;39;71;50;4
5;5;54;29;38
37;64;55;37;18
51;6;89;3;26
62;65;23;16;38
51;27;64;43;20
73;65;44;8;20
2;42;13;43;24
83;6;87;46;3
61;19;56;46;22
43;47;100;15;13
46;43;11;21;46
99;27;74;4;48
38;35;91;47;27
64;53;35;30;31
85;3;6;22;26
64;80;65;12;26
29;18;21;43;27
70;66;96;10;15
40;85;86;16;33
36;88;96;43;42
91;60;32;10;6
67;21;29;45;50
74;69;87;11;3
96;51;5;27;41
66;55;99;21;46
94;68;36;47;18
68;52;4;15;19
60;6;54;39;14
11;65;42;18;38
72;53;63;1;35
13;17;100;19;40
97;33;27;1;7
85;40;41;28;34
69;93;31;34;26
72;65;71;31;18
87;38;60;28;45
53;84;79;23;1
19;24;96;10;24
33;64;41;33;24
1;38;93;4;23
3;84;90;19;25
7;6;98;17;48
100;16;3;22;36
72;94;75;47;25
50;45;36;37;29
41;58;10;16;31
93;3;84;21;41
68;87;6;1;49
48;79;66;29;12
35;93;22;18;44
29;36;92;27;18
42;99;33;3;4
67;88;49;35;18
66;46;15;10;8
88;78;88;10;39
13;98;14;13;18
84;48;15;49;30
86;39;98;44;16
87;69;21;48;9
95;1;67;45;38
54;18;96;44;42
69;15;96;41;7
82;50;99;6;37
78;56;20;4;13
16;38;66;28;39
48;2;10;6;36
22;64;30;12;38
9;4;63;38;14
24;46;1;20;37
2;46;37;43;19
59;24;65;38;22
55;71;28;40;8
15;14;9;17;13
76;10;30;22;18
98;31;44;40;7
27;97;21;43;37
64;69;56;10;11
72;11;67;42;31
95;37;28;20;11
16;26;47;8;18
54;17;39;48;21
25;65;18;40;33
49;90;98;44;33
11;39;26;7;25
98;24;83;10;49
83;19;21;24;27
73;12;1;22;20
23;52;18;20;27
30;94;57;12;30
43;37;93;20;37
75;78;53;27;40
69;10;57;30;46
42;23;11;5;27
48;30;90;16;50
50;29;51;14;39
48;27;3;28;24
15;44;32;35;40
19;5;48;14;36
86;17;97;25;9
30;76;54;29;32
20;80;86;20;27
25;14;46;36;21
22;13;30;18;34
49;53;59;35;5
36;8;90;45;13
59;20;52;45;11
94;51;92;36;1
71;59;97;30;20
45;90;92;22;18
6;13;98;27;22
56;53;100;31;23
17;30;30;36;11
64;58;32;9;19
84;84;84;19;1
45;83;28;33;2
5;47;77;5;10
90;51;50;31;20
21;93;20;3;1
68;42;97;47;19
75;88;72;50;42
99;66;40;4;41
91;43;54;8;19
33;41;58;38;3
4;45;42;41;22
49;92;96;5;29
32;39;70;2;49
53;45;68;29;45
67;95;56;25;43
2;88;15;25;45
36;30;100;20;26
4;6;85;46;24
23;92;36;13;15
45;46;98;23;40
64;30;79;15;16
24;88;20;35;4
32;94;24;10;12
97;76;55;10;37
25;32;72;21;50
55;54;76;42;22
77;67;36;47;41
65;27;16;15;5
19;58;51;2;32
21;11;67;49;8
26;87;52;50;24
53;59;69;41;44
16;54;98;45;46
14;29;90;37;47
15;41;6;32;43
21;11;5;20;2
80;90;33;43;8
61;92;46;14;44
21;60;72;44;26
84;34;88;27;45
84;79;38;47;2
74;73;37;46;15
41;57;47;32;27
29;58;67;19;15
19;15;9;28;1
51;69;1;44;13
3;62;80;47;1
49;44;35;39;18
25;41;79;36;21
2;58;100;30;36
17;81;91;9;45
12;11;77;27;32
28;21;8;49;36
28;20;44;15;27
47;72;16;12;4
32;72;38;24;16
95;100;78;1;23
4;32;93;37;16
64;25;11;48;49
2;74;27;3;36
33;22;12;20;49
3;69;1;48;30
61;1;4;38;48
69;33;17;20;22
54;16;33;47;7
32;22;14;15;33
11;36;19;11;6
48;27;15;16;46
18;75;33;15;26
71;28;11;43;22
41;62;78;33;6
12;88;99;11;31
68;34;1;41;2
32;88;89;7;35
75;15;58;10;5
85;48;27;29;7
19;38;66;40;35
21;67;48;40;3
9;92;98;14;24
61;66;73;5;10
31;52;95;5;31
21;62;31;27;9
3;67;82;30;10
79;7;9;15;47
47;30;89;16;18
13;34;40;22;30
69;52;6;2;4
6;6;82;28;2
24;27;79;14;23
5;49;8;15;21
55;27;68;29;3
94;3;67;29;49
100;37;54;23;5
5;86;57;25;24
41;7;34;6;48
16;48;96;9;11
26;63;25;41;8
27;31;50;42;3
83;81;33;7;35
70;98;85;30;25
95;55;83;11;26
85;91;31;23;3
4;73;46;16;17
10;11;97;42;44
95;54;13;50;24
78;69;31;34;36
36;27;88;17;32
48;20;49;2;18
54;30;54;49;26
37;89;47;29;5
100;64;80;15;41
25;23;13;22;9
26;10;76;47;47
58;54;69;30;48
46;87;20;26;4
22;56;88;40;37
72;83;22;6;40
53;8;77;31;16
61;50;59;4;43
28;54;52;4;20
10;68;57;18;25
18;25;12;18;18
62;92;53;26;4
79;33;16;28;39
23;81;50;36;25
57;88;6;46;50
40;42;41;19;42
68;3;55;32;28
61;31;90;39;27
84;63;11;49;27
27;20;86;5;37
5;32;49;37;50
61;51;76;43;3
74;70;22;48;38
60;35;57;11;33
67;67;66;2;11
60;59;36;5;25
72;2;64;9;33
49;45;4;34;28
34;38;58;36;14
85;34;80;17;31
73;38;76;39;37
60;10;66;1;11
92;28;39;21;35
88;71;44;23;32
74;87;57;11;24
18;55;40;6;50
80;90;47;16;32
45;17;63;32;47
13;7;27;42;23
100;50;85;42;19
4;35;59;33;7
61;95;98;23;8
41;52;79;40;1
3;11;4;11;27
76;87;67;47;7
26;20;58;7;15
20;30;63;48;45
37;48;14;17;12
7;6;71;45;8
73;39;7;13;46
77;57;87;36;17
55;99;49;24;40
16;21;71;32;37
82;30;21;43;12
14;75;29;34;10
48;34;43;30;9
51;28;30;26;31
51;64;44;7;47
4;6;95;10;6
17;4;17;16;5
13;94;69;30;37
7;53;12;5;2
47;14;9;38;34
31;61;15;43;16
52;24;60;14;48
81;91;58;8;41
24;2;77;49;44
13;46;54;45;37
81;8;42;33;19
19;30;98;46;10
40;97;43;38;50
94;2;88;13;30
68;59;75;12;37
76;46;25;28;11
41;67;59;46;35
73;46;63;46;36
64;30;8;4;24
58;39;77;26;36
67;100;26;35;8
19;5;93;42;46
98;37;21;34;35
55;84;25;16;29
50;38;53;1;14
97;25;100;24;36
50;56;12;10;22
5;44;66;41;33
58;42;33;20;46
57;44;95;1;3
77;77;73;43;34
11;99;95;4;48
84;87;64;28;8
15;82;80;20;22
76;17;65;24;49
31;5;66;21;28
47;77;52;42;27
93;66;57;19;48
95;63;61;47;18
93;92;35;14;17
88;29;9;26;5
8;69;41;38;43
86;68;29;22;9
62;37;91;25;35
70;22;67;18;8
74;77;80;29;34
20;14;9;8;36
99;83;52;40;7
3;95;20;15;27
82;19;90;36;1
99;87;45;25;6
39;54;51;48;28
10;34;27;26;20
4;75;7;49;32
60;69;10;8;50
40;38;55;31;7
98;58;71;50;28
32;76;100;39;32
31;42;29;48;33
32;18;38;27;14
47;92;22;48;48
41;62;73;38;21
12;90;6;7;4
68;57;40;5;4
52;45;48;33;1
1;85;28;35;4
54;7;46;44;44
58;66;56;24;19
11;24;82;24;1
37;84;34;27;35
41;14;99;23;40
38;21;78;16;9
87;82;13;4;4
62;7;58;23;13
68;36;35;30;10
15;55;61;27;18
57;5;49;32;45
74;99;32;16;6
66;61;71;20;14
87;65;53;24;14
20;5;48;31;18
62;44;21;10;39
21;17;23;31;33
39;40;20;41;21
58;41;25;3;13
100;93;46;28;43
15;42;29;32;25
36;27;14;34;46
58;18;23;20;30
74;85;8;11;15
13;16;10;13;11
46;63;31;28;21
79;21;55;16;7
11;67;52;9;50
52;21;91;17;50
61;98;67;35;1
69;29;48;18;35
57;40;97;50;22
83;55;64;19;38
81;94;39;9;32
98;96;78;15;23
93;6;86;41;39
48;36;48;6;17
91;17;19;33;5
28;99;99;37;39
33;19;43;34;16
79;69;64;19;32
10;63;98;7;29
87;76;97;14;24
17;60;79;14;11
80;17;60;24;43
6;59;53;41;33
22;68;90;39;43
41;90;10;42;12
81;6;32;6;45
15;71;73;47;9
90;75;23;45;43
80;76;5;28;36
16;46;31;35;20
32;7;41;10;24
51;4;58;24;22
73;27;52;14;13
8;36;89;28;1
17;53;27;40;21
3;40;77;50;49
35;47;30;1;26
28;98;51;48;9
95;24;63;47;11
37;74;80;25;50
56;35;9;31;31
52;68;87;10;32
96;22;40;36;32
84;15;88;43;12
17;27;95;31;22
83;11;62;2;21
38;10;74;14;19
15;39;61;20;18
7;62;45;49;42
11;78;39;47;46
76;94;80;23;39
22;58;29;36;19
82;39;84;22;2
3;9;38;25;18
100;51;5;44;46
82;2;46;27;11
54;25;18;1;37
29;31;57;2;7
25;88;62;38;33
13;19;81;33;43
72;90;94;21;13
75;39;71;3;41
88;2;8;37;25
11;30;38;47;36
47;62;6;4;2
92;60;100;23;33
1;69;81;17;33
68;22;63;24;14
13;79;93;46;11
45;49;6;46;50
52;84;57;38;30
58;51;86;16;46
10;34;70;48;17
40;71;35;4;48
98;42;2;5;6
71;73;39;28;17
12;89;84;33;46
81;35;58;21;13
63;11;47;27;38
39;9;73;9;40
24;22;43;9;9
54;1;98;5;17
81;4;15;26;18
35;33;48;22;49
21;62;51;2;19
81;8;39;27;41
63;77;76;47;12
95;56;24;41;29
100;82;56;21;23
38;41;38;23;9
54;21;28;39;11
60;62;32;30;22
3;73;91;17;42
23;35;76;16;15
49;62;8;28;30
55;17;60;26;13
55;65;19;25;14
43;6;37;14;26
87;1;71;41;10
66;62;95;31;26
83;91;1;27;19
42;79;60;32;6
69;56;10;20;7
57;17;48;23;3
89;17;8;22;3
59;49;99;7;20
88;95;38;17;12
89;43;62;42;11
9;27;11;43;38
77;78;38;41;9
45;14;54;22;47
94;57;18;48;2
35;66;60;27;29
88;55;45;2;30
3;62;12;1;6
49;25;32;11;43
86;79;81;8;50
19;85;83;40;27
58;29;57;20;33
90;67;79;13;29
54;97;45;48;9
57;11;59;42;25
33;95;40;25;43
25;8;53;16;20
18;80;24;31;39
77;76;76;34;41
76;30;53;33;45
15;36;69;6;46
96;63;69;21;15
20;18;28;50;44
36;42;51;31;14
15;42;26;31;50
3;65;44;47;46
50;66;27;21;49
98;21;88;31;48
33;27;18;45;8
56;90;5;40;35
53;56;21;46;10
43;10;49;47;43
23;84;11;18;10
59;48;76;17;40
64;37;78;1;36
31;68;81;6;25
91;45;41;13;6
84;69;72;43;12
79;57;99;28;4
87;26;57;19;48
78;9;79;48;37
100;44;28;40;37
45;85;38;24;8
80;36;50;30;17
86;20;54;15;15
30;50;28;50;12
67;33;98;17;40
63;32;22;21;22
20;55;34;44;23
10;53;13;35;14
50;15;66;32;37
2;5;91;16;8
15;80;10;16;21
20;61;89;33;13
43;63;41;44;43
60;69;75;7;12
28;45;51;16;36
39;39;82;11;6
54;31;57;9;2
49;73;10;30;1
26;23;70;12;27
21;80;12;34;49
9;90;72;10;34
11;46;83;28;28
2;98;84;22;34
65;19;6;19;3
8;20;74;5;15
44;40;38;19;18
22;51;22;10;17
52;15;90;49;20
50;100;99;11;32
82;28;24;13;27
38;92;72;28;28
93;87;80;47;28
70;35;10;22;31
74;62;87;29;32
70;62;53;23;34
94;57;92;24;7
52;15;2;45;41
68;35;88;45;43
39;94;70;11;32
11;43;73;28;49
62;70;7;45;19
47;14;37;49;47
11;73;76;48;40
53;44;11;47;14
84;28;5;4;2
38;19;69;28;6
72;22;53;46;41
94;30;67;40;8
98;94;80;6;3
23;31;67;2;45
42;18;39;20;22
51;34;4;23;1
53;92;12;9;4
49;97;89;3;7
46;23;77;44;26
23;30;79;6;8
44;11;66;27;2
45;94;26;11;31
89;9;51;38;7
26;64;78;28;11
56;15;16;33;23
36;98;17;38;17
97;24;82;33;35
4;68;91;20;16
95;82;32;47;26
43;16;39;17;12
59;40;67;3;18
81;83;45;9;33
7;84;19;7;9
90;47;9;10;47
19;87;9;5;45
25;75;8;12;33
51;32;62;16;15
31;46;8;30;23
28;56;21;41;2
100;75;77;5;43
74;85;39;27;11
5;23;21;18;48
79;89;48;19;17
26;1;58;42;40
91;85;67;33;6
3;72;51;12;8
6;67;14;29;16
51;81;61;46;13
50;41;22;48;17
85;46;24;41;3
74;15;8;46;9
87;31;78;30;40
24;57;4;43;13
89;96;6;34;48
96;83;50;40;25
95;50;19;17;19
83;2;65;27;30
31;28;5;17;13
7;18;64;7;14
46;62;37;40;47
53;62;66;50;34
64;85;80;49;45
77;98;12;34;15
88;39;85;40;21
53;33;13;50;13
76;29;2;16;18
91;24;91;40;48
96;50;73;29;48
13;39;54;40;44
19;95;68;4;45
23;2;58;33;18
22;48;51;5;46
9;48;98;11;38
68;21;38;4;27
12;55;17;14;13
98;42;90;46;35
7;18;86;36;28
85;62;94;41;3
47;88;96;17;36
52;42;85;32;23
19;74;66;24;11
16;82;92;48;2
52;70;94;31;37
22;30;26;8;38
59;71;37;3;37
89;74;34;24;10
15;11;54;45;12
96;92;34;39;33
5;12;87;9;21
74;35;75;16;31
99;1;55;14;46
18;81;76;28;8
16;10;95;46;25
14;35;5;38;36
99;55;16;2;47
87;38;20;49;35
64;20;49;26;6
58;50;76;2;6
55;71;10;9;50
79;57;33;48;23
47;64;18;30;34
89;35;73;46;50
91;13;46;1;46
66;41;89;6;24
68;47;3;27;37
50;55;74;7;43
24;27;28;43;2
18;35;57;40;1
87;75;92;5;26
75;28;42;27;40
11;83;93;32;15
33;92;84;23;9
65;26;93;48;14
39;55;59;20;49
44;19;17;22;32
14;53;84;32;17
66;30;54;43;35
66;3;2;3;41
10;89;73;20;8
99;44;26;19;25
20;34;75;47;41
37;27;89;23;5
7;47;56;43;8
64;57;26;24;46
83;16;6;8;1
56;30;44;30;4
53;22;34;21;13
30;40;38;15;23
89;94;2;19;33
55;82;10;20;28
5;66;8;37;48
23;37;74;39;17
33;49;24;3;16
20;61;72;9;32
14;19;35;42;48
19;67;77;5;37
51;35;59;30;9
50;8;22;27;19
17;35;69;30;39
34;95;41;14;27
87;97;68;40;41
98;91;59;7;9
61;86;80;33;34
1;19;75;24;7
33;47;55;50;13
35;40;91;20;49
15;34;40;7;42
83;10;13;35;21
39;36;6;44;19
71;84;88;11;32
38;22;72;21;2
70;35;78;27;19
99;91;71;10;37
23;67;30;36;45
15;53;87;14;28
77;11;43;46;7
38;16;46;31;13
41;79;71;26;30
22;3;12;34;39
74;73;40;39;49
99;51;96;17;13
16;34;52;7;1
89;72;58;4;8
96;7;20;48;48
17;57;3;41;42
83;73;49;7;40
76;63;27;48;31
89;100;98;18;3
87;13;43;20;41
97;3;12;10;9
35;69;11;26;11
33;52;37;10;45
99;32;37;24;10
43;39;16;37;40
55;7;3;46;36
64;82;76;31;9
3;23;69;25;38
1;53;66;4;26
69;60;39;22;50
89;71;37;21;40
53;42;33;23;31
82;26;18;7;17
83;9;94;44;17
8;49;77;2;44
56;43;64;34;6
63;47;61;38;27
70;27;64;44;7
9;66;94;9;9
14;95;64;5;1
2;5;71;12;17
37;21;65;25;46
100;30;39;28;5
49;100;20;2;38
100;34;73;20;24
6;3;80;26;44
93;6;60;27;50
94;9;44;32;4
96;67;41;39;28
54;88;73;15;16
97;99;31;8;9
9;59;55;26;17
12;68;80;47;19
86;31;24;48;44
71;54;96;40;7
68;78;28;40;15
55;45;12;18;14
78;11;53;41;33
40;12;54;42;39
25;89;48;13;37
17;46;20;46;30
46;71;99;37;31
31;23;51;20;6
49;74;66;23;37
86;44;85;28;50
75;43;30;11;11
90;40;43;36;26
22;54;57;36;28
25;79;8;50;24
28;37;81;42;15
96;54;3;22;12
45;45;3;50;1
65;44;93;15;23
11;51;4;8;46
91;50;40;12;7
65;70;39;7;48
41;21;79;31;31
67;26;46;1;39
49;34;70;17;23
98;60;7;38;12
52;60;45;40;14
36;79;30;41;15
71;78;71;44;11
86;31;78;23;49
13;76;3;37;30
67;2;34;49;22
81;29;14;21;12
52;12;98;14;38
91;96;67;16;18
26;9;3;20;18
25;36;80;43;14
32;32;15;48;12
34;15;2;40;1
47;32;78;49;27
60;59;52;14;33
10;51;54;26;36
34;78;58;3;50
34;61;96;37;43
43;93;30;49;31
12;86;82;42;16
2;63;74;12;6
73;49;39;22;8
48;15;53;14;19
69;94;79;29;47
45;2;91;33;36
35;14;54;23;18
60;47;34;10;17
4;42;71;12;30
40;99;93;28;25
60;1;52;14;42
11;13;17;44;3
75;8;97;5;34
7;51;42;26;29
80;90;56;22;1
34;30;37;49;2
63;21;78;19;34
90;64;96;15;13
84;27;2;4;30
87;38;8;29;30
26;39;72;27;39
87;88;95;11;42
86;85;91;11;28
26;90;92;25;37
70;10;64;26;31
43;96;79;32;39
8;60;11;26;15
85;84;87;8;38
83;39;36;44;24
9;73;98;5;40
57;86;37;12;48
15;5;93;41;25
93;60;96;1;18
31;33;30;19;18
85;37;61;30;4
74;36;13;2;6
88;71;87;48;33
59;79;57;42;46
19;83;24;34;44
49;12;91;41;40
39;43;65;25;21
74;8;92;47;38
97;90;39;14;7
31;56;4;20;20
56;93;88;8;15
7;56;37;30;25
25;60;4;15;12
76;70;39;26;16
56;12;19;16;22
60;29;37;30;19
47;63;8;17;31
51;82;18;15;4
2;55;94;11;4
40;46;97;27;22
63;31;48;8;16
91;28;16;21;33
51;42;95;23;37
19;53;52;8;10
19;38;69;30;7
76;98;41;14;22
65;71;80;1;17
71;90;17;14;47
77;40;68;40;14
19;42;57;43;47
88;97;19;14;20
39;58;92;42;14
49;18;98;43;5
11;96;36;47;47
40;21;73;5;38
36;64;85;36;3
28;73;56;7;15
19;30;12;28;28
18;32;22;15;20
60;31;5;50;20
16;28;51;41;16
61;37;71;41;11
94;52;62;48;15
51;14;100;13;11
68;21;71;27;34
47;8;47;47;48
5;5;5;2;2
32;77;36;32;33
10;32;59;31;11
77;59;40;34;38
60;36;29;29;24
16;7;89;28;36
64;10;81;11;27
84;23;10;21;39
71;87;96;48;7
47;93;46;47;26
59;27;94;21;3
9;21;10;12;20
31;100;32;37;49
55;61;50;35;15
68;83;6;35;22
68;87;14;5;42
24;10;1;31;2
16;28;3;39;21
83;54;39;6;14
18;15;27;8;47
95;68;72;22;47
61;59;67;1;23
12;9;87;44;24
7;58;37;35;47
86;24;32;19;48
14;34;99;47;2
9;39;22;31;50
58;43;23;31;47
60;29;62;2;26
25;66;15;28;6
35;31;34;14;9
80;59;12;12;31
24;81;53;47;2
99;15;45;44;35
92;20;96;6;35
94;42;66;16;1
22;45;59;17;30
17;77;71;44;23
11;70;18;34;12
54;26;6;26;43
26;23;85;6;46
14;86;64;34;36
17;77;37;25;38
68;100;73;44;1
71;4;59;10;11
56;84;76;47;9
99;18;80;35;45
56;32;92;47;42
4;15;100;31;36
100;33;37;37;40
86;29;46;21;14
26;14;36;9;37
38;85;31;5;20
89;78;76;39;44
