38;91;52;15
47;19;72;42
57;48;90;8
37;22;47;40
33;59;36;30
47;24;87;31
56;90;82;23
99;63;19;3
92;74;90;30
51;41;38;43
17;56;57;22
27;100;74;9
15;79;81;27
94;33;31;45
10;59;71;9
49;85;11;34
39;46;25;16
13;47;73;3
62;79;65;8
72;41;2;46
25;5;57;18
49;45;58;36
31;45;15;12
77;13;65;24
25;59;46;21
14;30;97;30
16;85;99;42
36;24;20;38
85;24;56;17
23;46;38;33
28;19;57;7
21;75;22;8
35;42;40;39
69;84;93;25
72;72;65;26
28;18;36;3
58;90;78;7
93;44;83;8
59;76;47;14
69;82;50;29
8;25;2;26
9;40;47;5
51;49;19;26
75;1;12;4
69;22;54;17
39;4;16;8
98;4;44;42
39;20;33;34
13;65;31;47
3;71;47;42
31;15;34;45
94;98;12;32
77;79;39;30
14;51;35;5
77;35;76;1
43;3;57;35
30;44;91;41
71;77;18;7
89;19;77;23
2;61;54;15
1;53;75;24
67;43;49;28
87;88;49;26
87;15;61;30
85;75;65;36
27;99;60;32
28;23;82;42
44;6;29;17
65;21;1;6
4;85;24;10
65;12;69;8
80;48;4;8
71;56;40;38
5;50;55;36
40;61;41;17
48;1;8;49
20;11;76;22
84;30;76;50
74;21;83;37
20;16;47;37
84;11;36;12
53;21;51;35
6;8;80;18
75;7;34;34
12;18;49;33
90;92;31;1
13;66;9;32
64;84;19;46
3;11;6;17
19;63;39;2
53;90;70;26
64;29;21;33
91;17;36;22
78;46;97;5
33;26;86;12
28;33;51;40
44;52;7;45
87;73;50;30
25;54;37;18
16;47;84;37
84;90;86;29
91;35;72;26
87;90;13;40
26;20;44;30
53;28;52;16
59;62;8;38
61;84;4;38
43;77;93;35
44;17;12;33
95;97;24;10
90;21;76;26
47;8;99;5
86;95;29;48
4;97;28;1
42;42;63;16
27;35;10;38
88;10;5;39
21;2;73;40
95;86;26;8
57;25;34;35
30;65;71;9
14;71;65;8
58;99;93;6
67;99;44;25
59;79;26;14
5;20;23;16
28;60;69;2
54;12;89;45
97;57;75;16
70;86;5;49
44;39;81;10
18;29;13;11
13;16;58;17
96;63;68;8
28;46;2;40
23;95;25;44
97;63;14;7
13;95;76;13
36;96;8;44
89;95;55;25
32;85;4;18
59;18;62;40
33;35;38;5
46;60;24;12
99;88;34;45
33;64;78;49
91;79;53;42
25;19;38;20
4;44;78;42
100;24;57;8
39;6;65;9
78;59;16;5
9;33;22;20
19;69;33;26
95;25;20;29
32;4;11;8
62;77;21;13
13;19;71;40
47;93;43;35
47;69;78;1
47;43;51;41
21;51;93;13
11;40;58;11
13;38;86;47
100;84;65;44
2;16;21;34
77;58;4;40
59;79;11;30
27;57;64;22
90;14;75;8
61;99;65;1
12;77;79;47
49;1;68;16
3;97;5;31
58;85;5;1
68;24;35;4
23;71;47;29
18;50;58;39
89;2;37;20
97;78;9;42
70;15;18;22
79;58;63;15
59;23;21;18
76;95;98;9
71;48;24;6
52;75;35;21
20;92;95;20
24;27;57;41
2;45;68;36
77;49;63;44
25;60;60;24
30;15;99;19
2;69;25;3
33;53;98;27
64;72;28;25
3;23;60;22
49;47;29;35
86;23;89;7
82;82;58;2
79;6;65;17
76;52;88;32
78;91;65;19
80;77;94;10
77;66;51;47
11;36;75;36
29;35;21;48
96;68;42;29
23;81;74;26
83;83;42;83
51;20;98;30
88;96;84;33
88;36;5;19
66;76;6;11
84;6;51;26
25;54;1;22
13;34;10;23
96;8;59;13
21;44;58;45
36;64;62;14
96;15;93;48
63;1;27;34
31;13;44;1
42;31;92;30
79;49;9;31
43;52;55;13
52;13;86;34
2;53;42;36
97;96;86;44
23;52;29;13
35;27;94;49
53;56;11;9
64;18;99;19
46;86;55;29
78;66;40;37
51;75;14;7
93;10;33;30
87;32;92;34
48;92;47;44
4;96;59;31
23;56;35;47
10;26;55;16
50;80;17;2
82;26;32;13
60;6;50;30
10;23;55;21
44;15;100;48
26;46;82;12
5;69;52;33
76;5;91;4
45;85;11;6
85;12;10;36
46;27;88;28
8;98;79;2
48;12;98;50
28;13;63;1
100;60;67;2
14;75;38;50
62;70;64;7
59;74;77;29
13;57;53;13
36;29;69;31
55;97;40;45
76;55;46;37
86;32;1;29
55;27;15;49
81;57;14;16
2;21;58;24
24;52;53;28
22;11;60;19
46;72;80;50
97;62;52;9
17;86;51;8
97;36;57;45
96;10;10;17
14;19;85;10
20;43;37;23
39;52;82;44
73;16;80;2
9;93;40;13
73;68;19;33
13;85;67;46
20;68;46;18
22;44;80;40
48;86;43;38
27;67;7;37
92;89;20;35
36;73;37;19
96;42;34;41
22;36;86;2
38;36;86;39
70;100;89;29
8;98;30;33
89;90;21;48
77;19;94;49
86;74;55;36
35;72;41;17
81;29;41;37
15;64;35;22
93;80;60;7
29;47;68;8
72;10;45;7
5;96;97;27
36;60;30;43
49;24;42;37
78;85;33;23
88;31;53;9
20;40;99;48
16;50;37;14
27;43;3;37
61;76;88;11
95;93;18;26
79;75;28;9
48;4;72;24
12;22;44;14
36;16;2;13
23;68;68;10
53;67;2;29
3;26;78;49
71;21;31;31
23;91;81;42
72;36;29;20
77;1;25;41
20;30;52;50
57;44;16;9
99;37;43;38
82;67;4;4
15;85;50;9
27;60;32;34
62;62;37;8
42;36;78;46
49;79;80;38
9;5;9;46
8;98;80;20
50;74;75;30
59;29;99;17
59;57;55;13
44;18;20;37
24;99;76;37
35;21;87;18
8;42;56;26
46;24;15;5
20;93;95;31
78;53;68;25
81;31;55;21
14;84;77;12
41;100;6;23
50;4;83;26
19;27;79;9
4;87;34;17
86;81;80;48
22;65;54;2
20;72;39;24
96;31;16;27
81;65;27;21
16;87;29;34
43;3;12;38
62;11;90;20
11;77;45;7
5;19;45;41
86;26;89;1
20;37;98;38
9;90;32;23
26;14;65;28
92;85;98;13
79;6;12;9
48;81;71;44
6;74;77;8
58;6;27;16
67;54;92;29
54;99;3;23
71;98;34;7
92;22;86;37
19;50;61;40
34;22;79;2
99;74;22;1
66;57;81;20
19;70;46;1
18;58;14;34
34;3;99;8
17;3;6;45
76;34;69;18
79;85;99;15
59;70;100;47
88;53;25;37
65;31;61;47
61;87;53;32
72;54;16;22
38;53;70;8
26;92;19;1
6;1;36;33
99;47;13;14
74;13;35;49
61;88;30;10
60;47;17;39
38;15;49;17
55;34;41;38
18;44;78;21
94;5;9;48
87;36;15;16
65;34;15;2
55;73;40;34
68;12;56;44
6;41;7;41
19;57;32;43
83;89;99;39
56;33;16;28
43;64;18;35
9;90;68;31
67;6;2;18
15;13;45;10
37;5;2;34
33;81;82;13
50;1;5;45
67;31;64;7
30;57;5;32
25;69;16;31
66;29;35;49
43;4;15;33
1;61;64;43
83;26;53;11
35;98;89;33
57;68;49;45
82;6;80;8
9;21;49;7
9;5;25;7
19;99;20;12
62;79;6;31
91;15;83;11
7;55;91;18
57;45;27;47
64;99;74;43
4;93;12;46
33;48;9;2
4;64;68;24
96;80;34;16
63;4;28;19
72;94;47;41
86;8;12;32
42;79;28;35
61;78;73;44
60;87;93;8
2;2;58;22
47;100;75;47
34;7;45;47
50;35;14;30
66;85;8;11
73;93;98;21
75;70;91;6
33;40;57;41
87;99;72;15
20;21;6;38
30;100;25;14
15;13;99;33
92;18;38;42
86;32;48;7
88;35;96;38
90;48;63;35
73;89;59;42
53;11;3;31
35;84;35;36
69;59;82;48
24;32;64;9
39;65;62;28
16;48;89;10
18;98;79;10
1;87;63;14
91;27;27;25
29;100;74;23
42;72;85;5
11;51;57;47
18;28;28;47
75;52;52;44
73;37;88;44
29;3;86;11
16;53;9;30
4;14;47;2
99;63;94;27
86;25;25;29
53;21;42;28
13;40;82;33
98;80;15;47
78;79;4;45
76;46;23;48
89;3;33;13
3;11;12;41
36;60;7;39
59;84;99;21
45;88;62;50
76;41;46;41
98;54;93;2
52;23;25;19
58;55;61;36
62;64;94;13
84;100;50;47
39;85;8;5
62;66;93;23
81;8;31;16
77;3;71;3
89;54;2;38
14;37;44;40
79;13;13;3
16;60;76;38
67;1;78;1
26;53;77;25
27;76;17;43
98;63;70;38
42;35;11;29
83;94;25;39
94;85;6;25
100;4;84;14
26;53;94;15
7;47;54;26
32;73;33;44
52;100;98;9
69;73;78;23
73;86;99;48
43;78;33;29
49;88;28;49
89;1;32;50
89;81;93;18
98;56;94;32
58;39;10;2
84;73;35;47
93;26;48;1
81;24;28;5
46;17;71;49
16;17;68;15
7;22;38;17
12;64;31;24
17;25;22;20
3;66;92;11
17;24;74;47
8;54;20;2
7;2;99;25
8;39;43;32
79;1;53;23
87;97;95;19
37;36;100;2
71;83;20;4
64;29;49;42
55;14;5;22
81;92;83;19
53;23;7;33
5;67;84;25
72;45;90;12
89;51;63;37
1;7;42;22
81;64;36;23
23;89;55;48
30;80;48;11
83;15;58;36
56;42;71;19
24;92;90;32
82;50;4;9
23;94;19;28
92;99;72;47
16;1;60;40
7;37;79;36
37;59;58;44
43;29;53;45
42;52;65;11
99;99;30;38
74;87;74;32
19;56;59;41
29;52;41;38
62;8;28;19
12;78;24;49
4;34;65;37
23;88;27;50
68;4;37;33
39;97;94;34
22;48;62;25
80;3;28;18
24;43;23;27
18;68;23;16
94;30;69;5
67;26;55;46
58;54;44;7
59;75;46;47
36;38;24;47
94;74;2;13
37;33;15;16
95;40;53;12
79;46;85;23
15;12;37;14
47;11;60;36
25;59;17;7
75;45;87;45
6;94;13;28
42;30;53;23
21;28;39;45
59;24;88;38
7;77;23;36
31;28;79;37
98;78;25;47
44;62;11;34
71;44;79;15
98;47;63;45
37;5;66;40
72;34;87;13
70;49;42;7
15;37;56;12
60;14;23;8
87;39;1;46
66;13;34;42
93;19;71;27
72;88;74;27
44;38;96;36
63;53;58;18
71;68;27;19
89;53;86;49
37;43;91;28
94;54;8;42
65;52;63;24
30;21;74;27
62;35;39;39
95;99;8;43
99;98;89;12
19;65;66;22
42;35;47;23
5;14;72;46
3;48;32;31
80;81;7;6
53;61;26;5
35;17;39;43
34;54;42;27
20;30;73;36
29;41;8;14
93;68;75;4
21;22;42;50
2;3;89;45
11;79;100;30
52;85;84;31
47;99;54;28
53;66;69;19
65;41;8;28
66;32;100;38
4;42;5;7
96;49;18;3
1;27;40;46
13;75;18;40
87;99;60;21
8;29;48;42
99;19;19;5
47;69;21;11
62;43;67;27
23;22;71;36
4;95;81;16
48;66;53;35
87;87;81;3
66;66;50;47
12;84;78;32
73;74;5;28
24;99;48;6
78;48;16;43
95;69;92;25
92;22;90;30
13;89;56;26
66;98;87;43
40;89;40;41
35;21;61;19
96;7;17;33
91;21;15;4
67;100;34;16
36;94;9;38
42;83;52;50
88;65;85;3
18;18;100;19
60;12;70;16
76;87;4;46
17;26;6;26
78;64;93;46
62;56;45;17
53;25;89;29
45;99;66;21
97;30;1;45
10;57;10;1
13;85;89;6
6;6;58;25
61;1;64;27
27;36;61;5
18;68;13;19
26;77;36;33
25;73;17;44
83;74;21;38
32;2;45;42
40;61;43;12
3;46;67;23
37;17;65;35
37;20;19;13
58;33;69;7
69;12;32;43
80;27;29;2
68;58;89;27
82;49;69;13
95;54;72;39
9;17;75;30
79;73;72;44
72;94;9;40
60;25;74;23
56;83;73;16
14;16;15;15
95;41;95;38
52;10;85;14
36;88;17;34
62;56;14;41
31;14;34;16
88;47;43;27
13;20;19;48
24;17;85;33
62;44;41;17
16;97;82;47
63;36;61;31
32;90;42;21
55;47;36;5
78;18;97;16
67;52;59;24
52;71;43;26
66;39;98;18
31;84;21;37
52;35;99;47
62;71;86;6
49;91;96;50
93;43;23;9
95;33;36;30
95;66;95;11
68;86;89;8
56;58;24;33
92;51;51;36
53;12;99;34
75;97;69;2
59;16;31;23
19;37;24;19
51;100;36;14
56;38;56;3
92;24;72;13
52;46;67;21
100;8;30;7
99;45;19;15
4;30;62;42
75;30;89;25
23;42;19;2
44;7;6;20
43;22;68;26
56;60;94;16
63;12;89;9
41;51;13;41
88;81;25;26
87;20;93;22
18;13;93;38
96;62;32;25
72;13;35;45
97;19;86;38
66;9;49;35
9;95;10;18
90;29;33;37
23;57;60;43
27;57;4;36
93;35;21;15
9;58;50;7
25;74;49;6
86;70;72;29
76;62;7;27
35;92;47;4
79;84;91;24
5;62;81;23
88;87;54;49
27;42;9;10
35;19;41;2
97;75;56;17
71;3;100;38
46;100;7;39
78;32;16;50
4;70;57;41
31;95;36;48
87;55;91;44
54;38;91;11
75;44;82;23
51;28;11;43
92;24;5;10
60;68;85;8
91;1;31;18
3;72;92;22
16;48;53;24
29;79;18;38
68;83;86;23
45;33;80;21
88;36;49;42
69;21;43;33
11;85;35;36
35;32;16;15
79;91;2;13
33;6;97;44
55;77;71;23
95;31;1;48
51;39;13;26
20;31;90;44
87;83;27;48
39;52;15;24
63;87;80;19
6;58;2;34
87;20;62;9
11;51;10;4
21;43;61;3
40;97;47;43
82;19;51;3
58;84;12;21
81;100;90;43
30;25;8;19
52;58;1;10
55;53;3;22
68;46;96;12
41;46;85;34
82;25;13;36
26;3;61;47
2;21;23;16
77;98;48;15
96;46;85;12
50;84;79;24
50;72;66;11
44;1;58;49
50;76;79;42
94;80;62;50
26;97;34;24
24;42;6;6
45;65;29;32
9;97;88;4
69;66;45;8
65;11;82;19
95;97;67;18
85;36;28;22
42;38;78;9
12;80;79;27
57;80;44;21
12;83;86;22
38;11;66;15
81;58;24;22
83;2;62;36
14;80;20;24
37;28;40;6
42;26;8;13
62;42;8;28
56;60;63;7
2;59;86;12
34;31;33;48
20;63;11;31
35;32;80;34
50;51;92;17
16;50;57;19
87;43;49;1
55;72;93;29
18;13;73;50
43;76;5;14
25;31;33;1
17;91;86;47
24;60;16;30
24;14;10;46
47;51;81;18
90;63;84;29
36;52;77;21
12;33;30;43
13;12;67;6
25;10;57;38
63;29;17;23
29;24;46;40
75;90;6;37
25;50;50;10
50;33;23;44
24;15;4;10
79;28;58;22
9;25;74;14
96;85;84;29
69;86;61;22
11;32;72;35
13;84;83;17
56;17;69;8
53;12;57;20
21;84;64;12
34;11;88;18
2;2;17;6
45;55;46;17
91;100;90;46
46;36;33;39
85;75;50;3
22;91;82;46
24;16;83;47
84;55;2;28
61;81;76;26
48;47;25;9
20;74;53;1
91;61;71;24
94;53;58;12
36;57;100;27
68;50;82;40
63;18;97;14
69;84;44;29
80;78;61;19
27;74;100;31
36;85;13;19
58;39;74;4
7;76;43;41
21;59;97;26
35;24;40;47
88;74;24;1
55;1;25;38
82;94;38;43
92;83;11;44
12;67;28;28
73;55;60;28
3;30;88;15
81;13;48;9
25;61;54;2
54;80;82;30
84;24;78;49
34;54;51;35
89;54;88;2
28;27;42;41
23;8;85;27
35;42;32;23
78;72;83;4
29;8;16;11
9;97;10;7
60;43;100;12
47;53;28;7
77;45;39;10
71;80;52;8
47;10;1;45
84;46;86;44
93;5;65;26
69;18;85;31
67;30;20;8
23;94;99;36
24;52;29;50
15;31;61;11
81;88;59;30
12;48;83;3
49;62;44;25
71;98;9;29
5;87;74;45
44;47;53;49
78;10;79;24
46;56;90;24
12;16;73;18
21;57;36;11
11;90;98;28
83;18;74;3
28;71;52;31
96;8;39;13
38;49;66;7
10;96;21;37
74;39;71;27
43;86;85;9
23;82;34;3
51;88;83;18
82;51;95;15
61;1;32;42
42;46;25;13
58;34;28;38
17;67;52;39
35;25;96;46
25;60;14;48
71;68;31;33
17;89;84;32
33;28;2;2
90;76;84;35
67;60;1;11
25;60;4;29
25;51;77;2
13;3;66;40
47;59;21;10
51;65;9;48
6;56;10;50
58;30;1;32
35;42;26;11
97;89;9;16
22;75;68;34
16;25;35;39
41;55;76;38
85;26;88;41
9;60;75;37
12;27;12;23
3;8;61;13
73;60;37;2
67;40;20;32
37;77;80;33
97;45;41;37
51;64;93;49
50;20;37;36
8;18;75;27
17;91;48;46
52;64;80;17
55;94;57;4
98;6;99;46
89;20;25;36
46;11;60;37
74;98;54;32
57;39;85;16
24;68;38;27
72;14;25;49
95;9;64;42
65;93;25;12
80;41;69;50
17;77;42;22
14;56;58;12
79;1;38;34
67;64;93;42
90;61;84;45
93;20;77;20
64;13;55;49
5;67;52;30
40;18;46;46
72;11;2;2
50;93;79;1
75;53;73;30
49;66;35;3
98;78;62;10
4;3;56;27
79;87;100;19
56;47;21;37
19;26;39;45
87;2;69;7
35;36;87;24
52;60;52;39
35;43;72;49
70;70;55;33
2;48;13;4
13;5;72;7
46;45;23;27
64;62;23;25
10;38;34;38
14;96;26;47
99;55;7;19
62;100;22;10
1;78;53;42
60;60;37;26
48;43;54;42
84;48;100;30
95;80;41;14
80;40;81;12
30;11;71;19
33;38;58;4
3;22;65;48
91;75;11;8
78;24;27;42
6;68;90;16
13;12;15;10
60;8;91;39
81;57;19;21
30;56;32;41
82;78;27;22
29;45;14;49
97;46;12;38
55;34;40;26
93;47;12;18
77;100;59;45
92;94;50;36
95;94;44;31
31;91;42;50
76;9;85;20
18;81;87;25
22;23;63;2
6;64;95;3
74;83;83;22
9;82;65;8
19;53;37;33
38;11;30;18
22;81;34;44
26;59;46;43
60;11;79;22
32;93;82;14
88;61;17;30
98;65;76;16
94;13;73;44
8;87;91;23
82;2;32;20
27;86;53;11
82;18;63;49
56;19;2;43
17;37;36;17
40;92;50;42
17;36;16;32
69;59;73;39
15;50;75;46
1;12;87;15
76;10;94;40
7;17;31;48
19;17;50;13
35;58;81;19
40;40;33;11
80;83;27;16
3;79;88;36
96;93;23;24
63;55;51;33
18;61;83;28
8;2;49;6
42;1;4;20
14;63;34;7
8;95;83;31
57;8;77;49
20;85;4;12
84;60;6;41
56;32;33;11
43;65;89;11
68;93;85;31
7;4;85;30
62;21;21;7
12;53;95;9
23;43;53;11
83;64;67;36
2;83;37;17
68;94;62;11
10;55;99;25
96;96;96;23
66;13;19;27
76;42;52;17
30;22;79;47
65;37;97;6
59;56;87;41
44;27;34;31
86;20;3;1
39;100;69;18
61;43;48;49
63;59;54;49
39;72;11;17
17;71;52;17
2;92;35;1
81;32;89;50
9;21;18;24
21;74;29;8
56;46;63;41
34;97;96;36
74;78;71;28
44;36;30;19
86;60;46;32
20;52;72;33
22;15;97;4
14;28;19;50
11;11;11;11
17;23;35;30
60;24;55;40
71;76;63;38
5;53;86;13
29;24;81;7
6;5;44;29
62;54;34;7
51;51;25;31
10;38;48;18
35;61;56;23
86;83;92;24
30;31;18;32
57;86;68;45
47;59;29;22
46;94;14;32
65;87;62;23
69;1;34;40
95;48;44;3
95;90;30;45
25;97;35;3
56;94;70;24
63;55;55;21
16;3;53;17
31;19;100;48
61;32;12;46
43;35;25;38
78;5;6;1
67;20;23;49
53;4;46;47
66;83;34;12
23;21;16;13
2;51;99;36
2;26;55;44
5;86;14;2
56;19;11;3
82;25;35;47
35;98;95;44
57;60;50;9
96;52;38;25
36;27;10;43
4;51;51;29
13;86;63;31
7;53;22;2
16;43;31;19
35;76;18;15
38;76;1;39
75;80;5;30
57;41;32;45
39;55;43;1
85;27;43;31
84;61;60;48
67;29;30;7
13;6;77;21
98;22;2;30
40;65;96;15
64;8;67;21
44;92;58;22
71;55;92;12
1;22;45;28
2;80;35;29
8;60;21;3
18;61;5;21
35;9;52;1
82;99;15;43
18;28;60;50
41;55;50;17
50;94;52;21
67;88;10;35
34;36;4;7
5;98;96;29
40;69;34;14
18;37;43;29
34;51;87;13
88;89;81;49
70;76;75;46
8;44;25;7
60;68;12;7
9;7;79;30
41;7;39;43
20;53;40;1
56;87;56;45
88;41;11;37
24;21;33;24
11;66;23;16
47;20;100;2
78;67;22;43
72;14;49;34
27;73;49;36
39;29;80;29
1;80;74;5
54;34;39;41
41;87;26;33
29;22;97;45
80;70;32;8
58;41;100;17
95;11;57;22
76;46;3;36
14;77;28;1
91;76;12;24
73;67;15;37
55;49;71;18
27;22;10;41
87;34;3;21
63;17;97;11
28;68;39;43
41;61;9;25
8;36;24;16
28;18;10;42
59;3;78;12
53;55;71;33
50;70;61;20
35;77;8;30
67;29;22;47
7;27;56;22
94;13;29;40
78;96;43;18
95;9;58;1
63;71;88;10
34;14;40;45
44;98;72;42
100;4;90;50
25;53;54;50
88;64;42;10
93;97;80;44
17;16;89;47
92;2;46;13
88;32;88;39
72;79;47;42
99;13;45;47
29;51;45;10
99;86;7;24
93;98;53;3
6;61;31;50
63;35;77;12
21;84;82;40
70;64;51;21
19;34;95;16
79;38;84;48
53;82;11;1
59;13;50;40
71;85;75;20
74;14;37;44
15;98;11;8
99;8;47;12
40;25;40;27
52;97;35;40
64;80;47;38
38;87;23;47
88;88;15;16
99;22;70;27
57;15;60;47
97;97;64;50
81;9;93;33
7;33;47;22
60;96;47;25
57;58;31;22
11;97;3;31
35;64;7;24
84;42;93;4
58;80;60;7
74;49;21;16
40;23;15;10
74;14;6;44
21;66;83;11
38;86;22;18
98;76;66;6
42;3;5;38
17;39;50;33
83;39;44;27
11;65;40;25
7;85;81;40
71;10;10;49
13;94;60;16
54;28;97;28
33;97;40;3
21;11;100;33
67;25;45;38
98;53;69;9
33;23;90;39
2;69;38;16
37;90;29;8
64;71;88;12
40;65;58;19
45;17;72;6
35;78;99;22
49;56;58;26
74;82;39;34
49;50;23;25
68;81;60;8
94;6;30;31
21;37;27;12
26;94;85;23
68;95;61;46
44;36;42;1
6;55;73;3
89;100;80;4
56;80;86;44
97;52;11;4
47;22;64;42
31;65;22;20
71;86;94;47
32;63;82;7
19;51;15;18
18;47;5;22
40;72;72;9
14;64;47;13
64;41;16;12
63;91;67;42
44;12;5;35
28;72;85;10
43;41;19;33
15;35;20;45
34;12;94;19
29;77;68;42
45;16;87;25
56;59;14;26
44;44;36;28
22;85;100;4
77;67;36;33
97;40;95;20
48;58;54;38
77;94;64;47
26;37;82;49
98;8;94;3
54;98;10;35
51;82;34;23
97;76;86;15
53;57;17;42
21;96;38;42
1;77;21;43
78;22;92;43
30;12;94;10
73;13;45;5
85;3;55;33
21;43;51;28
95;84;72;33
14;2;75;36
45;37;45;16
65;76;77;38
61;23;33;43
54;58;87;12
8;24;39;24
79;54;77;25
75;52;93;12
19;81;44;18
92;35;26;43
17;68;19;13
37;13;86;23
33;32;28;6
77;87;89;46
28;54;94;12
6;73;3;31
12;36;76;37
1;34;75;39
55;32;76;7
67;50;3;15
36;58;12;19
91;2;50;3
44;97;92;38
54;40;5;20
59;57;18;18
21;19;49;14
17;98;55;27
3;75;61;40
29;90;55;19
97;14;7;4
1;57;50;33
90;45;3;26
2;24;72;38
79;49;1;39
16;71;75;43
67;36;52;26
73;36;54;44
97;38;54;12
7;30;30;24
52;62;68;12
69;20;86;36
51;58;74;49
80;68;55;47
61;17;84;47
58;32;47;33
2;69;93;5
99;24;43;45
60;32;51;18
75;63;99;45
92;95;57;49
88;66;60;30
8;67;95;29
29;62;32;16
80;86;61;40
79;98;93;4
85;12;50;37
80;92;62;40
28;63;69;13
53;29;76;18
85;25;58;49
56;50;28;6
65;67;45;24
94;91;32;14
46;24;47;31
79;37;22;23
49;88;7;12
82;14;69;1
65;31;44;4
27;34;60;31
68;11;7;23
22;59;76;40
65;68;66;33
35;22;99;26
57;76;62;31
56;24;96;32
12;35;94;12
