80;44;11;87;53;22
20;54;39;43;60;54
18;24;35;25;18;16
50;69;25;38;75;23
34;84;91;59;11;126
17;84;88;36;5;126
33;48;40;12;66;144
40;25;26;25;40;8
52;92;74;21;52;46
72;47;33;5;36;47
85;30;23;41;255;10
74;7;79;50;222;7
85;44;87;29;42;44
60;57;52;35;60;57
30;56;59;19;30;56
29;88;76;73;43;58
39;69;34;8;117;69
49;59;89;95;147;118
35;25;74;48;35;37
46;29;39;35;23;14
35;37;65;41;35;37
73;70;50;26;36;210
43;52;52;42;21;156
30;39;45;35;90;39
88;71;60;48;88;106
32;76;19;93;64;228
85;14;51;9;255;28
69;73;87;41;69;36
99;24;81;46;99;12
54;98;45;24;54;294
80;62;98;60;53;62
11;93;38;15;22;46
13;56;57;7;8;18
24;53;41;54;48;53
30;70;34;38;30;70
23;64;7;2;69;192
38;84;82;34;38;56
19;51;32;50;19;17
83;52;52;34;249;156
66;59;55;31;66;177
16;88;23;11;10;29
42;79;86;60;42;237
96;72;46;49;192;72
76;6;44;19;38;6
68;33;41;82;102;33
3;1;1;3;1;1
12;37;16;27;12;55
27;43;46;29;9;64
100;37;18;7;50;12
66;62;70;80;99;186
100;7;29;49;300;7
97;97;90;50;97;97
36;27;90;91;12;13
25;14;14;34;12;14
78;61;89;33;117;40
14;51;74;14;14;25
84;93;81;68;84;186
37;4;69;22;18;12
3;76;67;8;9;76
17;26;21;28;51;17
75;38;87;48;112;57
59;38;56;39;118;38
57;61;16;44;85;91
36;2;12;16;108;4
82;86;37;19;27;43
65;64;54;53;32;96
73;46;44;62;73;46
71;58;42;59;35;174
92;20;7;25;92;13
42;19;13;10;84;57
74;53;66;43;148;17
74;33;63;47;74;99
76;10;37;49;50;30
29;34;54;82;29;34
88;50;27;37;88;33
23;65;76;20;46;65
55;35;11;34;55;11
42;91;77;50;42;60
63;66;40;83;63;33
76;64;6;46;25;128
60;68;44;61;180;34
31;70;85;46;15;70
94;5;48;26;62;5
24;6;23;11;48;18
45;28;6;13;90;28
38;16;36;35;114;10
100;86;5;50;66;172
25;25;14;6;12;12
9;64;76;12;9;21
61;11;98;4;61;11
53;59;65;45;26;29
84;68;62;15;84;204
28;52;58;10;42;17
14;29;37;27;14;29
51;64;54;53;153;96
11;30;27;46;22;30
87;3;58;8;29;6
52;34;18;29;52;51
28;25;73;27;28;25
48;46;28;29;48;92
85;46;69;48;170;23
65;69;65;85;32;69
67;52;51;41;33;34
19;94;59;44;19;31
44;90;48;24;44;90
63;70;35;46;21;35
67;35;14;34;67;35
47;58;30;51;23;116
47;21;16;76;70;7
33;25;64;66;33;25
13;48;90;16;13;32
39;21;2;3;58;21
76;44;92;22;50;44
55;73;87;15;110;73
77;32;53;36;115;21
40;53;61;58;60;79
51;58;38;79;76;19
26;30;12;39;26;45
32;53;48;85;10;35
33;14;49;44;99;7
75;2;63;1;50;1
27;19;35;31;27;19
20;35;79;78;20;35
43;94;93;87;43;94
78;94;22;35;78;94
7;19;99;25;21;57
70;57;83;29;35;57
84;35;84;6;252;35
28;70;48;27;84;46
50;66;74;17;75;132
42;50;51;27;42;33
43;40;54;27;43;13
90;57;51;63;180;28
20;18;50;15;20;9
47;57;18;63;15;28
51;16;36;17;51;16
33;71;20;31;66;71
26;24;58;25;78;8
10;93;68;6;5;186
87;36;88;45;87;54
4;89;79;47;12;89
28;67;79;40;9;100
62;39;37;72;62;39
52;3;8;1;156;3
81;32;86;4;243;96
39;91;86;17;13;91
64;66;31;89;64;66
23;29;93;40;46;58
52;74;75;65;104;148
42;38;81;36;42;76
8;39;11;44;16;39
13;78;18;13;13;39
29;38;10;28;19;114
30;12;9;32;30;36
60;32;67;19;90;21
77;58;43;73;231;174
22;37;59;30;22;24
3;67;75;22;3;67
69;49;36;30;34;73
33;12;33;41;66;24
86;3;96;19;57;2
27;40;61;47;27;26
27;25;11;26;27;50
86;57;70;18;172;171
34;36;16;34;102;18
21;43;86;13;42;86
10;53;26;36;10;53
59;72;99;66;88;36
89;17;32;1;59;8
69;64;64;46;138;64
37;78;63;36;111;234
80;49;51;47;160;98
68;72;69;80;136;72
25;12;17;17;50;6
29;17;92;38;58;34
89;81;42;81;59;40
92;36;72;6;61;72
18;9;30;35;54;9
14;29;94;9;14;58
79;24;46;33;79;24
85;54;99;19;170;54
73;73;53;39;48;24
82;58;74;75;246;29
34;13;64;50;17;4
5;5;16;13;5;10
48;4;42;16;96;4
27;80;28;28;27;80
87;55;17;5;174;27
18;52;69;44;36;52
48;42;55;53;48;42
45;8;9;34;22;2
53;4;74;24;79;2
23;36;58;21;34;108
38;81;23;39;114;27
56;10;27;16;112;30
37;16;8;25;74;16
48;9;95;11;144;3
41;9;53;21;41;6
63;57;53;51;126;57
70;48;23;77;70;24
63;55;50;3;42;82
50;66;52;67;150;44
40;7;8;22;40;21
55;57;54;34;18;114
45;5;4;64;45;5
22;12;1;3;22;4
57;88;62;57;38;88
99;86;49;27;148;43
43;65;83;7;43;65
60;77;80;77;90;77
62;60;95;41;20;20
24;47;53;55;24;70
58;45;73;35;116;45
11;30;88;45;11;10
31;17;99;50;31;51
59;54;89;52;19;81
15;66;72;33;7;132
5;27;10;17;3;13
57;79;78;50;19;79
94;97;53;10;47;48
52;38;25;43;17;76
16;30;19;40;16;60
22;56;44;13;44;56
64;79;62;48;64;118
89;81;2;3;178;40
59;69;8;30;118;69
40;27;81;45;80;27
11;98;32;11;7;65
57;18;67;40;19;6
13;55;58;38;39;55
45;61;58;38;67;183
11;7;66;15;22;21
44;10;15;36;44;10
4;53;36;45;8;159
68;11;65;23;136;16
1;92;91;6;0;46
9;77;43;32;27;51
38;42;44;34;38;63
7;31;7;7;21;62
68;75;45;51;45;25
17;13;38;40;17;8
36;57;77;67;72;57
66;58;52;34;198;174
26;50;27;2;52;25
32;5;23;4;96;15
42;86;92;57;84;86
57;67;3;32;171;44
28;93;78;24;9;93
42;8;92;3;42;2
15;56;61;45;22;56
41;47;66;43;20;15
71;86;22;32;213;258
45;25;45;70;22;25
58;73;38;7;19;146
44;9;66;15;29;27
91;52;7;30;91;156
42;59;65;49;14;88
41;17;23;50;41;5
90;35;35;62;270;52
83;40;52;72;249;60
54;47;19;29;162;15
55;4;91;38;55;4
14;11;27;8;4;16
45;32;72;82;135;64
75;39;57;44;50;26
17;36;16;22;34;12
42;86;94;32;14;86
45;71;35;65;90;106
83;47;24;23;83;47
63;75;21;8;63;50
29;70;57;19;19;70
30;44;46;40;30;132
42;63;63;49;28;94
25;48;29;27;25;32
28;30;30;31;28;60
62;85;67;32;62;85
12;39;52;22;24;117
23;4;29;14;7;2
16;12;22;14;48;24
90;82;21;91;180;54
65;80;86;78;65;120
92;24;12;17;92;16
89;24;69;18;178;72
19;57;51;21;6;38
46;56;22;29;92;56
14;18;62;47;21;18
65;71;48;85;195;71
58;88;39;39;38;88
16;34;35;22;32;22
86;62;83;31;172;31
14;10;40;2;4;3
96;36;43;17;144;108
62;43;52;2;186;86
93;23;61;16;62;23
53;48;28;59;53;48
14;64;80;20;28;32
72;70;77;5;108;105
24;86;52;64;16;28
96;60;87;80;192;60
45;74;83;24;45;111
84;63;82;36;84;126
96;7;5;1;64;2
28;85;62;21;42;255
36;67;95;4;72;22
26;66;41;4;78;198
75;75;9;4;50;112
43;34;41;22;129;102
74;16;55;63;111;8
91;22;49;51;136;22
83;36;94;46;83;108
13;43;52;50;13;129
95;33;56;38;95;49
72;69;62;59;216;207
15;87;74;37;7;174
14;31;26;16;9;20
93;14;41;45;186;7
5;25;24;12;7;50
24;94;8;17;72;94
58;84;94;69;19;42
56;64;65;84;84;21
92;84;98;37;92;56
29;5;75;7;19;5
15;45;27;18;30;90
58;69;24;63;58;138
55;43;35;43;55;21
67;76;28;2;67;38
40;36;30;23;40;54
63;84;88;7;189;126
1;6;91;26;3;6
1;52;23;41;3;17
67;79;90;48;134;237
13;17;12;43;19;5
53;37;33;4;17;55
74;51;72;9;74;153
27;59;38;24;81;177
83;57;59;6;83;171
26;85;54;79;78;85
47;67;96;38;141;67
62;57;89;5;41;114
45;18;28;15;45;6
79;75;4;30;158;150
18;24;13;13;18;36
53;47;1;85;17;47
98;10;78;30;147;20
40;90;79;42;40;180
24;6;30;41;12;6
72;69;89;49;48;34
48;79;77;70;48;237
28;96;80;26;9;96
33;58;39;59;33;29
15;8;82;26;5;24
50;54;55;42;50;54
81;72;90;14;54;24
34;49;46;17;34;98
85;60;55;41;85;20
20;75;79;43;6;75
14;21;58;46;42;21
100;48;45;91;100;144
93;62;87;7;62;93
26;28;7;67;26;42
33;85;50;22;16;28
74;69;75;30;37;207
82;37;60;45;246;18
10;35;13;17;10;105
34;69;84;28;34;138
59;28;22;49;118;28
79;90;84;56;158;90
31;26;34;76;20;39
66;49;75;76;66;49
20;11;35;50;60;7
12;79;24;42;4;79
76;67;55;69;152;100
61;56;49;40;122;37
88;25;63;11;88;16
100;38;45;47;200;12
48;67;50;41;72;134
35;45;35;42;35;45
44;38;31;42;132;19
54;83;63;46;54;166
93;49;27;91;186;73
59;51;73;66;59;51
52;28;50;52;52;84
41;55;50;46;41;36
62;37;47;50;124;37
76;84;65;25;114;42
96;2;6;15;64;4
6;6;5;4;6;12
30;3;23;13;20;2
60;65;57;45;30;195
41;60;77;92;82;120
29;47;84;50;58;94
53;51;52;83;35;51
50;31;32;35;100;15
55;38;14;17;82;19
14;37;91;28;42;74
62;38;67;36;62;12
10;1;48;45;10;0
50;18;35;8;33;27
57;40;51;78;171;80
20;19;21;31;20;19
29;43;81;91;58;43
37;97;15;31;55;97
41;42;64;42;41;126
73;51;77;80;73;17
50;53;77;74;50;26
44;30;32;27;88;45
57;80;65;80;171;80
54;71;85;33;81;213
41;50;71;66;20;150
42;32;57;62;21;64
73;80;71;40;146;240
29;56;88;32;87;18
23;98;78;13;23;98
76;13;31;48;228;19
51;46;41;50;25;46
90;43;30;72;90;28
35;57;21;21;23;28
95;81;79;38;63;27
23;74;45;17;23;37
10;38;84;67;10;76
40;46;71;27;80;15
2;90;97;6;1;60
39;17;69;13;117;5
16;84;19;5;48;252
47;71;43;33;47;71
93;92;93;31;186;184
14;67;2;48;7;67
76;58;79;86;76;174
33;89;19;34;99;59
100;72;72;7;100;108
67;21;32;42;67;10
90;62;45;79;45;62
87;32;62;44;87;64
88;22;34;5;176;22
58;9;25;19;87;27
44;80;54;49;44;240
57;42;41;28;171;42
16;54;22;19;5;54
52;56;46;55;52;168
22;32;63;53;22;96
34;28;31;24;22;18
58;44;47;47;58;44
54;69;96;19;54;138
70;68;42;62;105;136
91;10;74;7;30;6
6;67;62;23;6;67
4;65;33;36;12;65
3;36;23;8;6;54
93;37;98;22;46;74
78;84;65;8;234;252
80;41;74;85;160;41
87;7;25;11;87;14
46;83;37;60;23;41
59;26;44;71;118;26
4;1;19;30;6;2
100;61;25;35;150;61
100;60;11;41;50;120
84;85;56;16;84;127
76;63;24;17;76;189
64;83;78;64;192;124
14;5;12;24;28;5
31;47;55;46;62;47
16;54;11;35;5;81
90;85;20;3;180;170
79;26;69;37;79;39
72;53;20;27;72;26
57;41;26;10;57;20
13;44;56;32;26;44
68;81;42;32;68;243
46;58;34;32;46;174
29;53;41;41;29;26
65;94;61;50;130;94
61;46;43;10;91;46
87;15;69;21;87;7
71;8;97;29;23;5
49;23;16;42;49;23
75;74;97;23;75;111
85;57;48;90;127;114
27;41;14;26;54;41
3;31;16;3;3;62
61;84;51;34;61;168
15;29;99;8;5;58
31;68;16;30;62;68
53;86;44;43;159;57
50;21;80;36;33;63
34;20;70;19;22;30
80;61;63;32;240;91
51;4;19;69;76;2
82;56;40;32;82;28
74;50;37;40;74;50
29;17;28;21;14;11
81;60;23;10;162;60
73;58;89;80;73;58
89;89;57;27;178;178
40;25;23;17;26;50
92;73;53;42;92;36
60;43;51;52;60;129
52;18;44;8;34;9
25;45;31;10;12;15
73;20;43;36;73;20
6;91;25;27;2;273
78;20;54;27;39;13
43;62;74;47;129;186
36;67;57;2;54;67
5;85;73;64;15;170
60;72;74;38;60;72
55;28;33;84;55;28
92;77;20;48;276;38
50;81;16;33;33;81
67;17;33;26;33;17
75;50;62;26;75;50
25;95;25;7;37;95
71;13;64;94;71;19
5;24;20;7;5;72
25;8;31;47;75;24
68;16;18;28;22;32
69;86;27;23;34;57
48;33;9;28;32;99
89;6;91;92;89;12
69;90;78;10;69;60
46;46;11;26;46;92
8;41;4;52;16;61
43;77;54;24;43;154
48;57;39;43;16;28
16;30;72;8;5;90
47;35;17;31;94;11
12;34;81;25;12;11
25;72;60;33;37;48
26;29;15;13;26;14
78;77;61;28;26;77
58;22;50;56;174;66
33;32;23;2;99;10
17;92;87;41;17;46
91;94;32;31;182;31
7;16;4;9;7;10
40;38;41;51;40;38
25;57;22;85;75;57
1;76;80;23;1;38
51;89;45;87;76;59
44;55;82;50;44;55
43;6;27;4;28;6
12;33;22;37;12;16
39;57;48;56;39;57
1;94;63;5;0;282
95;36;50;30;95;72
44;38;32;24;14;38
12;78;67;1;4;117
6;39;11;16;18;26
55;26;92;3;110;13
69;62;27;2;34;20
56;50;44;82;112;25
17;48;11;37;17;144
48;72;50;22;96;72
15;81;25;43;15;81
29;73;24;38;87;36
56;27;60;41;84;18
53;53;27;42;53;106
32;57;29;27;32;28
78;46;14;17;39;15
77;93;52;37;154;46
64;45;4;41;21;135
89;42;6;4;44;14
44;3;43;11;66;9
55;65;22;44;55;32
71;68;43;67;106;34
10;96;28;48;10;96
41;78;39;65;20;78
90;92;73;38;45;61
56;81;95;28;112;81
44;69;53;68;44;46
58;54;44;66;174;27
60;90;69;90;60;90
25;79;40;4;25;52
62;84;22;27;41;84
100;65;38;49;150;43
70;46;11;41;70;46
11;78;10;13;5;26
66;69;55;47;22;23
28;58;96;18;28;19
87;29;71;4;261;43
12;59;87;49;18;177
64;11;66;17;64;3
37;72;68;51;37;216
25;2;18;23;50;4
71;31;25;48;71;31
41;80;65;10;41;80
37;33;47;42;74;66
5;96;66;9;2;96
62;3;43;23;31;1
93;9;20;40;93;6
90;69;58;43;180;46
51;45;73;74;25;15
19;68;83;9;6;68
42;20;15;34;63;20
76;72;49;43;76;72
40;12;46;30;20;4
9;81;61;17;3;54
49;66;23;1;98;132
77;54;75;92;231;27
71;52;40;29;71;104
6;7;23;21;6;7
76;88;74;59;152;176
9;12;17;44;4;24
67;42;59;69;33;42
68;75;60;29;68;37
76;69;56;65;25;69
1;70;81;31;3;23
96;92;81;49;32;92
67;74;38;34;67;111
49;49;58;44;98;98
76;23;63;4;228;23
77;97;71;46;77;32
23;43;16;12;23;43
3;69;97;20;3;46
42;21;28;29;14;42
26;82;100;11;26;27
28;44;53;47;28;22
47;85;76;1;70;255
32;42;43;37;96;126
87;32;84;4;29;32
43;55;38;35;21;165
79;11;19;57;237;22
51;40;55;76;76;80
90;100;35;32;60;150
72;1;37;35;108;0
50;60;21;61;150;40
31;71;64;31;20;71
74;13;29;82;111;26
91;59;76;49;91;59
4;32;52;50;12;32
80;48;78;76;80;32
21;31;58;35;7;46
73;79;92;87;146;39
43;12;66;40;14;24
99;60;20;18;148;60
83;89;46;5;27;89
61;54;82;59;40;27
55;15;27;48;55;5
81;46;22;24;81;30
92;86;27;40;61;258
98;20;79;10;65;13
82;54;58;18;123;36
48;50;32;26;48;50
6;92;85;25;18;184
61;57;60;33;183;28
32;33;90;33;64;33
38;83;96;47;25;83
45;32;27;48;90;32
28;77;86;7;42;77
72;80;7;42;216;160
83;60;69;29;124;40
69;26;97;42;46;13
81;60;64;59;121;120
11;3;93;27;11;3
34;51;7;8;34;51
93;19;17;12;31;9
69;94;31;21;69;47
48;43;93;49;144;129
95;54;19;22;190;81
17;39;41;24;34;58
44;36;46;49;66;108
35;46;29;53;11;46
96;72;88;15;64;216
18;55;71;38;36;55
67;56;62;68;67;28
59;45;53;49;59;30
55;49;19;57;27;49
68;10;61;46;45;5
30;69;92;26;45;207
52;35;13;50;34;11
56;10;55;7;56;15
51;33;56;35;25;33
17;6;39;89;11;6
69;75;42;35;69;225
9;61;11;1;9;61
29;51;9;22;58;102
60;55;49;51;90;55
43;95;16;21;28;95
99;36;49;48;198;72
27;42;57;53;18;28
100;89;66;38;200;89
52;39;12;7;156;19
29;40;48;90;9;60
22;5;64;45;7;15
12;8;4;30;8;8
85;9;98;44;170;9
20;57;47;4;40;114
69;47;42;63;46;31
66;42;70;76;198;42
13;32;97;45;13;48
44;57;40;71;132;171
47;44;26;46;31;44
31;58;34;10;10;116
25;35;42;28;25;23
48;33;39;27;144;16
72;66;27;55;24;99
91;14;70;12;91;21
70;82;71;67;210;164
90;62;19;36;45;62
44;46;57;7;66;92
57;37;30;35;57;37
17;71;52;24;25;47
44;68;99;37;29;34
6;48;50;16;9;72
77;13;27;9;51;13
44;54;34;68;132;54
26;21;15;21;39;63
1;11;38;21;1;11
52;31;41;86;104;93
70;38;37;50;210;114
20;42;43;52;10;63
52;10;12;44;104;20
50;59;66;28;50;88
91;76;39;25;136;50
78;73;86;46;39;146
31;26;72;32;31;13
91;70;23;89;91;70
63;30;51;31;126;30
48;43;51;44;96;14
91;30;71;39;182;30
28;38;19;37;14;114
38;42;20;45;38;21
67;75;78;37;67;112
91;74;47;13;182;74
56;51;42;45;28;102
88;57;31;10;29;57
43;86;48;18;14;129
42;8;86;49;63;2
13;58;12;30;19;58
86;68;29;4;172;68
61;14;27;44;61;14
92;42;17;37;30;126
39;39;21;82;39;78
51;10;57;17;34;30
60;71;15;79;180;71
87;10;2;3;58;3
76;93;5;47;152;93
58;68;67;69;58;22
17;10;6;15;51;10
67;69;43;34;67;138
90;70;21;33;135;46
85;28;4;21;85;42
66;82;10;28;132;54
70;25;28;66;105;12
11;50;66;10;11;50
82;10;51;44;82;15
66;36;24;50;44;72
11;42;70;88;7;28
59;10;60;17;59;15
11;46;40;12;22;23
90;3;37;53;90;2
73;60;7;45;73;90
56;2;4;23;37;4
28;94;81;48;9;141
48;72;78;65;96;72
8;65;63;47;5;32
57;22;53;53;171;44
49;82;71;35;49;82
73;59;95;41;36;29
55;61;17;42;165;122
19;46;3;43;9;46
51;76;9;24;34;228
43;8;25;11;129;4
53;55;42;31;53;55
65;25;83;10;65;25
49;56;88;45;147;18
87;30;14;21;58;30
34;22;78;3;34;14
15;22;42;57;10;22
5;97;23;45;1;97
48;50;32;67;72;16
62;98;30;24;93;147
63;77;80;48;63;38
59;1;60;18;29;0
37;41;6;26;55;41
66;1;53;4;66;0
53;79;73;56;53;237
42;34;27;25;14;11
73;65;92;93;73;65
31;38;25;48;93;76
30;36;22;14;90;36
25;24;20;69;25;24
98;28;75;28;49;56
26;31;25;22;26;31
9;49;32;43;9;98
36;60;91;13;36;90
48;83;67;38;96;27
22;52;40;15;22;156
40;32;18;48;40;21
43;41;14;15;21;20
41;87;44;23;41;58
60;63;13;59;60;63
8;94;81;47;2;188
20;70;3;33;60;70
80;74;98;83;120;222
54;45;37;55;108;45
57;47;36;50;85;141
34;24;91;43;68;24
91;43;86;30;45;43
46;71;9;31;15;23
32;44;66;61;32;29
19;4;53;5;19;2
34;25;37;20;102;8
98;19;59;11;65;19
13;98;40;37;8;294
48;72;56;46;72;24
51;83;63;48;51;166
43;46;48;48;129;15
38;44;28;25;19;132
29;36;40;33;29;54
20;48;89;39;6;32
60;100;37;45;30;150
10;1;66;9;3;1
59;73;94;25;177;48
55;75;100;35;55;75
52;10;16;31;26;10
20;25;11;30;20;12
31;48;79;23;20;48
52;56;13;82;78;56
10;79;96;50;30;52
43;71;69;27;64;35
29;58;35;75;29;29
28;32;57;6;18;21
70;60;26;21;46;30
55;43;19;43;110;129
20;15;27;10;40;10
31;29;25;41;20;29
33;39;23;15;49;26
28;29;22;23;84;87
24;84;12;89;24;56
47;21;50;70;31;7
46;48;30;62;69;16
57;10;37;41;28;10
89;94;80;40;178;94
19;11;46;20;6;5
64;79;90;41;32;26
17;13;9;12;8;8
54;42;2;20;54;14
94;40;51;16;94;13
27;89;13;35;27;178
44;60;25;24;14;180
28;72;55;14;84;216
19;87;11;1;6;87
13;68;29;24;19;68
57;73;57;71;114;73
47;15;8;34;23;7
70;42;51;41;23;42
55;57;48;8;55;19
6;65;40;22;6;130
55;84;68;31;18;56
45;38;53;28;90;19
74;42;8;67;111;42
51;6;34;46;51;12
76;50;28;99;152;100
90;22;14;7;90;66
64;39;41;51;128;19
66;24;18;51;22;12
17;12;14;20;17;12
45;68;35;35;30;45
1;68;77;16;0;68
95;61;54;5;190;61
26;77;89;2;13;51
42;35;55;12;42;35
57;84;94;19;114;252
28;54;89;52;56;108
14;49;24;25;21;98
38;44;71;48;114;44
25;62;51;50;25;62
51;51;49;50;25;51
58;49;55;87;58;98
68;40;67;24;102;26
92;86;75;35;61;258
79;16;51;13;79;16
23;34;41;49;23;68
40;15;15;19;13;15
3;59;36;49;1;118
52;18;18;32;52;6
34;87;88;28;34;87
92;22;100;26;184;22
30;68;58;30;15;68
39;24;30;40;117;48
80;54;22;47;80;81
13;14;22;27;8;14
89;49;74;2;44;49
29;65;40;24;9;65
6;69;23;16;3;69
100;15;37;33;100;15
3;33;42;41;4;66
31;52;60;37;31;104
22;47;38;11;7;47
60;51;46;24;40;51
39;26;58;22;78;39
29;28;10;30;29;84
3;28;44;8;3;14
51;47;35;54;102;70
34;55;61;38;102;55
81;96;68;47;162;144
21;89;80;42;31;29
29;90;40;38;29;135
32;33;42;41;32;11
26;19;54;3;26;57
38;83;10;23;114;83
55;78;65;75;55;78
71;31;99;12;35;93
34;10;50;10;11;30
27;41;83;29;13;27
65;46;23;25;65;138
57;48;47;70;28;48
3;40;63;44;6;40
100;61;73;15;100;61
53;7;66;30;26;2
65;99;26;21;32;99
58;50;73;94;174;150
72;95;83;20;72;142
63;77;72;39;21;51
73;31;89;3;36;10
71;72;71;42;47;36
86;76;86;54;172;152
63;57;75;64;63;114
46;39;39;45;92;39
8;29;18;39;2;29
74;85;4;39;74;28
87;41;79;72;261;41
65;29;48;53;130;9
40;38;26;30;60;12
28;26;70;35;28;26
92;95;31;40;138;142
40;84;62;72;20;56
32;29;29;38;32;29
43;11;18;31;43;5
40;68;67;43;40;45
48;82;41;28;16;82
8;97;69;23;8;64
13;19;71;77;13;19
45;58;39;45;15;116
83;29;45;36;83;9
22;46;22;43;22;46
20;15;48;34;30;10
66;48;61;65;44;144
73;94;54;36;73;62
20;93;67;10;10;46
76;42;25;74;76;42
16;11;28;38;32;33
26;44;45;39;8;132
35;57;53;51;52;57
24;34;43;23;24;51
46;42;55;56;138;14
32;75;1;2;64;75
12;14;99;43;36;21
13;3;41;5;13;6
59;26;59;41;39;8
98;100;42;47;294;100
81;78;16;21;40;234
93;16;45;18;279;16
6;73;50;3;6;48
18;13;24;15;12;8
50;66;94;35;150;66
37;53;19;55;37;35
45;52;76;87;45;104
52;72;100;27;26;72
53;58;21;39;53;19
53;36;30;78;79;24
89;44;63;49;59;44
51;50;54;68;153;50
25;11;70;66;75;5
63;35;56;69;21;35
39;98;76;20;117;98
90;47;92;29;90;70
84;1;62;49;84;1
59;8;60;39;19;5
35;15;5;10;11;15
40;36;41;28;40;36
80;54;36;2;26;54
18;34;32;34;54;17
95;86;69;32;95;86
62;21;35;25;20;7
57;47;85;42;19;15
7;79;91;32;3;39
100;28;40;41;200;42
5;61;48;52;15;61
65;31;65;57;65;20
53;67;93;91;17;100
41;57;63;77;123;171
58;75;39;62;29;225
90;35;94;20;90;23
58;86;84;22;174;86
67;47;36;47;67;31
10;98;76;27;5;196
78;25;24;79;52;50
79;69;71;64;237;69
25;14;5;21;8;42
41;26;39;29;61;26
87;56;100;55;130;37
18;73;13;89;36;219
92;26;5;37;46;13
59;35;80;2;29;105
4;8;45;32;6;8
80;57;58;2;40;171
42;70;64;39;42;46
48;97;74;29;96;97
55;45;29;44;55;135
90;23;43;63;180;15
64;57;32;26;32;57
100;97;14;33;300;145
59;50;73;70;177;33
63;20;25;24;63;10
52;79;60;44;26;79
26;39;44;11;52;19
60;5;58;44;20;15
73;2;92;11;109;0
19;53;56;12;57;159
16;62;32;58;16;93
6;61;68;32;18;30
35;30;56;14;11;20
20;35;26;29;6;23
18;16;53;13;12;16
42;33;15;46;42;49
91;7;29;23;91;7
40;29;36;21;40;29
77;92;81;48;231;61
44;34;53;49;44;68
60;20;33;29;90;20
35;53;88;9;35;26
50;18;73;43;33;18
67;79;30;34;67;52
70;60;44;31;140;20
41;13;27;40;20;4
56;73;60;9;28;73
94;94;38;4;31;188
87;15;22;42;130;15
96;66;47;54;96;132
78;67;65;89;39;67
47;61;9;11;70;20
41;88;24;24;41;132
70;73;84;69;70;219
12;26;10;6;6;13
84;99;59;12;42;99
2;67;79;13;2;44
46;74;89;57;46;37
7;49;2;6;3;147
78;89;79;64;78;267
2;24;2;14;1;48
16;81;61;8;16;121
63;87;70;63;94;130
83;37;50;21;166;12
83;80;49;86;83;240
15;1;26;30;45;0
12;37;13;4;12;55
89;35;12;48;133;35
55;29;34;24;55;29
74;97;74;21;74;32
5;15;38;68;15;30
52;36;47;37;17;18
86;53;73;22;43;26
27;30;27;98;27;10
66;93;39;18;66;31
23;47;97;36;23;94
33;76;59;27;16;114
55;63;25;9;110;126
93;86;4;23;139;86
8;14;83;17;16;14
88;25;23;47;58;16
64;83;27;25;192;55
84;92;21;30;252;276
95;98;79;90;31;196
65;47;94;30;65;47
73;72;73;8;48;72
38;70;48;49;114;70
50;6;60;72;33;2
77;41;25;36;38;13
40;57;62;77;26;57
32;52;35;31;21;34
54;22;49;23;27;7
61;57;19;31;30;85
61;53;56;2;122;106
12;18;89;10;36;18
61;64;83;70;61;128
10;52;92;20;10;34
56;46;59;45;168;69
64;76;34;24;128;76
74;24;39;36;74;24
8;54;7;8;12;54
24;11;27;36;36;11
41;59;26;7;123;118
54;68;36;25;54;68
35;9;67;21;11;9
76;54;4;1;25;18
9;6;19;38;4;4
61;61;76;45;91;40
41;47;28;45;123;141
61;45;21;10;91;67
38;23;45;9;38;23
81;43;71;49;243;43
17;19;79;30;11;19
86;66;91;25;129;66
43;56;95;21;28;84
44;42;65;14;44;21
34;58;42;12;22;116
8;48;11;42;8;48
78;20;27;25;39;40
32;56;96;36;32;84
18;40;37;21;54;120
32;67;83;33;16;134
79;66;66;10;79;66
36;59;61;11;72;118
48;51;31;52;32;153
78;11;56;43;78;7
78;55;18;10;156;82
43;33;10;43;14;49
63;21;55;65;63;31
50;80;67;31;100;80
80;60;61;27;26;20
51;32;45;28;17;48
65;6;88;10;97;12
10;26;24;10;10;26
63;48;37;9;31;96
71;42;35;26;35;126
35;33;57;34;105;66
42;49;43;47;28;49
33;48;89;12;33;96
12;72;82;8;12;36
27;31;31;21;13;62
46;50;71;49;92;50
49;32;33;39;98;10
77;61;22;18;154;61
57;89;69;62;114;44
98;4;70;4;65;2
65;45;28;50;130;67
34;15;13;14;102;15
92;78;5;32;92;78
36;35;31;31;36;23
41;30;5;47;27;30
94;1;29;46;141;1
73;22;62;13;24;22
53;36;19;67;53;54
40;63;90;34;20;21
17;27;11;34;34;27
66;70;57;43;66;46
74;22;50;11;222;14
65;76;76;24;65;38
22;13;64;16;22;26
64;47;69;36;42;23
78;12;30;59;234;18
6;21;39;30;9;21
59;29;99;30;59;43
66;51;45;11;33;17
13;25;21;17;13;75
51;37;58;56;51;111
60;47;56;82;60;47
36;11;80;43;36;11
22;16;35;56;7;16
45;2;24;18;45;0
88;18;52;7;44;18
18;66;78;7;27;66
32;40;17;72;16;13
78;49;1;11;78;24
40;14;38;46;26;28
16;46;34;29;48;46
60;71;51;48;120;142
26;33;43;36;13;33
77;2;82;44;25;4
39;10;17;38;78;30
39;81;50;53;39;81
7;65;13;35;3;43
65;22;44;38;65;22
31;25;17;21;62;16
